%time,field.header.seq,field.header.stamp,field.header.frame_id,field.point.x,field.point.y,field.point.z
1717062468474167054,291,1717062468473532915,zed_base_link,1.9904837608337402,0.0,0.0
1717062468717755781,292,1717062468717023372,zed_base_link,1.9897525310516357,0.0,0.0
1717062469048558196,293,1717062469048056125,zed_base_link,1.9982645511627197,0.0,0.0
1717062469327782972,294,1717062469327175378,zed_base_link,1.995919108390808,0.0,0.0
1717062469630103858,295,1717062469629549741,zed_base_link,1.9866626262664795,0.0,0.0
1717062469983399254,296,1717062469982789039,zed_base_link,1.9740850925445557,0.0,0.0
1717062470268529695,297,1717062470267890453,zed_base_link,1.9987400770187378,0.0,0.0
1717062470516884742,298,1717062470516354799,zed_base_link,1.9732449054718018,0.0,0.0
1717062470723859073,299,1717062470723349571,zed_base_link,1.9121075868606567,0.0,0.0
1717062470994209574,300,1717062470993668317,zed_base_link,1.976790428161621,0.0,0.0
1717062471214238683,301,1717062471213708877,zed_base_link,1.9414894580841064,0.0,0.0
1717062471460706831,302,1717062471460149765,zed_base_link,1.9799104928970337,0.0,0.0
1717062471660851073,303,1717062471659875631,zed_base_link,1.9783183336257935,0.0,0.0
1717062471923753665,304,1717062471922763586,zed_base_link,1.9712079763412476,0.0,0.0
1717062472188016989,305,1717062472187365293,zed_base_link,2.0058929920196533,0.0,0.0
1717062472439981377,306,1717062472439525604,zed_base_link,1.9801411628723145,0.0,0.0
1717062472671649264,307,1717062472670753955,zed_base_link,1.9761079549789429,0.0,0.0
1717062472933834802,308,1717062472933355331,zed_base_link,1.9779937267303467,0.0,0.0
1717062473169319719,309,1717062473168887853,zed_base_link,1.9808770418167114,0.0,0.0
1717062473449587037,310,1717062473449061870,zed_base_link,1.9243369102478027,0.0,0.0
1717062473709058824,311,1717062473708526849,zed_base_link,1.9696385860443115,0.0,0.0
1717062473928458081,312,1717062473927841901,zed_base_link,1.9513444900512695,0.0,0.0
1717062474158566348,313,1717062474158048868,zed_base_link,1.9757165908813477,0.0,0.0
1717062474418581423,314,1717062474418098926,zed_base_link,2.002220630645752,0.0,0.0
1717062474677720587,315,1717062474677126884,zed_base_link,1.989910364151001,0.0,0.0
1717062474905405773,316,1717062474904892921,zed_base_link,1.988627552986145,0.0,0.0
1717062475145640690,317,1717062475144984722,zed_base_link,1.9760630130767822,0.0,0.0
1717062475405475341,318,1717062475404706001,zed_base_link,1.9758487939834595,0.0,0.0
1717062475663586781,319,1717062475663054943,zed_base_link,1.973004937171936,0.0,0.0
1717062475910919095,320,1717062475910330295,zed_base_link,1.9722208976745605,0.0,0.0
1717062476122606431,321,1717062476122073173,zed_base_link,1.978325605392456,0.0,0.0
1717062476379819592,322,1717062476379245996,zed_base_link,1.955905795097351,0.0,0.0
1717062476585854810,323,1717062476585422754,zed_base_link,1.9761028289794922,0.0,0.0
1717062476809921919,324,1717062476809198856,zed_base_link,1.9805833101272583,0.0,0.0
1717062477058085629,325,1717062477057450771,zed_base_link,1.9752485752105713,0.0,0.0
1717062477320248413,326,1717062477319743633,zed_base_link,1.9628971815109253,0.0,0.0
1717062477565730887,327,1717062477565217971,zed_base_link,1.944678544998169,0.0,0.0
1717062477822682596,328,1717062477822192430,zed_base_link,1.9952921867370605,0.0,0.0
1717062478025471273,329,1717062478024701595,zed_base_link,1.9936832189559937,0.0,0.0
1717062478301566888,330,1717062478301085710,zed_base_link,2.005958318710327,0.0,0.0
1717062478563193457,331,1717062478562645196,zed_base_link,1.9690470695495605,0.0,0.0
1717062478790250872,332,1717062478789632081,zed_base_link,1.9605406522750854,0.0,0.0
1717062479002265327,333,1717062479001546859,zed_base_link,1.9641156196594238,0.0,0.0
1717062479240072010,334,1717062479239527463,zed_base_link,2.003502130508423,0.0,0.0
1717062479462928953,335,1717062479462441444,zed_base_link,1.9956963062286377,0.0,0.0
1717062479716567206,336,1717062479716068029,zed_base_link,1.9954702854156494,0.0,0.0
1717062479966352555,337,1717062479965672492,zed_base_link,1.9982305765151978,0.0,0.0
1717062480257197293,338,1717062480254746913,zed_base_link,1.9987140893936157,0.0,0.0
1717062480502156672,339,1717062480501598358,zed_base_link,1.9945309162139893,0.0,0.0
1717062480717697297,340,1717062480717205286,zed_base_link,1.998206377029419,0.0,0.0
1717062480948900396,341,1717062480948401927,zed_base_link,2.001664876937866,0.0,0.0
1717062481212300194,342,1717062481211792707,zed_base_link,1.978060007095337,0.0,0.0
1717062481573830380,343,1717062481573173522,zed_base_link,1.9846218824386597,0.0,0.0
1717062481835694528,344,1717062481835218906,zed_base_link,1.98241126537323,0.0,0.0
1717062482138682099,345,1717062482138050556,zed_base_link,1.9943095445632935,0.0,0.0
1717062482472108341,346,1717062482470990896,zed_base_link,1.9286965131759644,0.0,0.0
1717062482811153483,347,1717062482810461282,zed_base_link,1.9553526639938354,0.0,0.0
1717062483092711769,348,1717062483092190742,zed_base_link,1.979598045349121,0.0,0.0
1717062483372244718,349,1717062483371662139,zed_base_link,1.9827351570129395,0.0,0.0
1717062483615344080,350,1717062483614635467,zed_base_link,1.990655779838562,0.0,0.0
1717062483856621058,351,1717062483856112957,zed_base_link,1.9960845708847046,0.0,0.0
1717062484139359907,352,1717062484138697624,zed_base_link,1.9913841485977173,0.0,0.0
1717062484429219098,353,1717062484428582668,zed_base_link,1.999182939529419,0.0,0.0
1717062484683517124,354,1717062484683001756,zed_base_link,1.988738775253296,0.0,0.0
1717062484942467896,355,1717062484940109968,zed_base_link,1.986149549484253,0.0,0.0
1717062485241180209,356,1717062485240649223,zed_base_link,1.9796806573867798,0.0,0.0
1717062485561640894,357,1717062485561051845,zed_base_link,1.9969816207885742,0.0,0.0
1717062485875646385,358,1717062485875067472,zed_base_link,1.9912500381469727,0.0,0.0
1717062486176626445,359,1717062486175972461,zed_base_link,1.925342321395874,0.0,0.0
1717062486410701574,360,1717062486410168409,zed_base_link,2.0152244567871094,0.0,0.0
1717062486711139978,361,1717062486710630178,zed_base_link,1.8715132474899292,0.0,0.0
1717062487003363944,362,1717062487002729177,zed_base_link,2.0000545978546143,0.0,0.0
1717062487324161028,363,1717062487323574066,zed_base_link,1.99225914478302,0.0,0.0
1717062487624545862,364,1717062487615487337,zed_base_link,2.00693941116333,0.0,0.0
1717062487872840042,365,1717062487872321605,zed_base_link,2.007260322570801,0.0,0.0
1717062488142639415,366,1717062488142142057,zed_base_link,1.9783737659454346,0.0,0.0
1717062488443290116,367,1717062488442760229,zed_base_link,1.9721864461898804,0.0,0.0
1717062488693629953,368,1717062488693120241,zed_base_link,1.992296576499939,0.0,0.0
1717062488955027328,369,1717062488954535245,zed_base_link,1.9176875352859497,0.0,0.0
1717062489233017810,370,1717062489232493400,zed_base_link,1.9747319221496582,0.0,0.0
1717062489483747488,371,1717062489482627868,zed_base_link,1.977939486503601,0.0,0.0
1717062489759819103,372,1717062489759320497,zed_base_link,1.9795758724212646,0.0,0.0
1717062490029305470,373,1717062490028632164,zed_base_link,1.9932277202606201,0.0,0.0
1717062490317485932,374,1717062490316967725,zed_base_link,1.979453444480896,0.0,0.0
1717062490611855784,375,1717062490611259937,zed_base_link,1.980928659439087,0.0,0.0
1717062490897394595,376,1717062490896848201,zed_base_link,1.976173996925354,0.0,0.0
1717062491187902295,377,1717062491187456607,zed_base_link,1.9761662483215332,0.0,0.0
1717062491445324520,378,1717062491444751977,zed_base_link,1.97654128074646,0.0,0.0
1717062491734946773,379,1717062491733993768,zed_base_link,1.930130958557129,0.0,0.0
1717062492027354268,380,1717062492026813268,zed_base_link,1.9623907804489136,0.0,0.0
1717062492239950380,381,1717062492239177942,zed_base_link,1.9316328763961792,0.0,0.0
1717062492509538224,382,1717062492508988380,zed_base_link,1.9822551012039185,0.0,0.0
1717062492802769434,383,1717062492802205085,zed_base_link,1.969942569732666,0.0,0.0
1717062493105273816,384,1717062493104509115,zed_base_link,1.9727332592010498,0.0,0.0
1717062493403653155,385,1717062493402716159,zed_base_link,1.9378708600997925,0.0,0.0
1717062493628216253,386,1717062493627774953,zed_base_link,1.9702808856964111,0.0,0.0
1717062493949759705,387,1717062493949044942,zed_base_link,1.9841392040252686,0.0,0.0
1717062494237840130,388,1717062494237211704,zed_base_link,1.994465708732605,0.0,0.0
1717062494568506732,389,1717062494567914009,zed_base_link,1.9868372678756714,0.0,0.0
1717062494906414001,390,1717062494905750513,zed_base_link,2.004066228866577,0.0,0.0
1717062495223662674,391,1717062495222997903,zed_base_link,1.8972986936569214,0.0,0.0
1717062495518620903,392,1717062495518055200,zed_base_link,1.9761205911636353,0.0,0.0
1717062495810760098,393,1717062495809505701,zed_base_link,1.9741127490997314,0.0,0.0
1717062496092030275,394,1717062496091548681,zed_base_link,1.9865639209747314,0.0,0.0
1717062496349368337,395,1717062496348878622,zed_base_link,1.9723976850509644,0.0,0.0
1717062496566147543,396,1717062496565621614,zed_base_link,1.9744449853897095,0.0,0.0
1717062496817782541,397,1717062496817211866,zed_base_link,1.9456647634506226,0.0,0.0
1717062497071482077,398,1717062497070940017,zed_base_link,1.8953492641448975,0.0,0.0
1717062497299602481,399,1717062497299005746,zed_base_link,1.9432646036148071,0.0,0.0
1717062497562748381,400,1717062497562244892,zed_base_link,1.9821152687072754,0.0,0.0
1717062497766336100,401,1717062497765793800,zed_base_link,2.0002591609954834,0.0,0.0
1717062498016610303,402,1717062498015882492,zed_base_link,1.986716628074646,0.0,0.0
1717062498284288527,403,1717062498283781528,zed_base_link,1.979590892791748,0.0,0.0
1717062498568208964,404,1717062498567783594,zed_base_link,1.9767965078353882,0.0,0.0
1717062498844318724,405,1717062498843615055,zed_base_link,1.9926536083221436,0.0,0.0
1717062499100423068,406,1717062499099938869,zed_base_link,1.9916373491287231,0.0,0.0
1717062499368306230,407,1717062499367850780,zed_base_link,1.9978344440460205,0.0,0.0
1717062499594067204,408,1717062499593464136,zed_base_link,1.9914426803588867,0.0,0.0
1717062499838339448,409,1717062499837858915,zed_base_link,2.0063390731811523,0.0,0.0
1717062500086548121,410,1717062500086022138,zed_base_link,1.9891570806503296,0.0,0.0
1717062500327996434,411,1717062500327428102,zed_base_link,1.9666177034378052,0.0,0.0
1717062500545215596,412,1717062500544581413,zed_base_link,1.9736813306808472,0.0,0.0
1717062500807345419,413,1717062500806813716,zed_base_link,1.9821021556854248,0.0,0.0
1717062501061726008,414,1717062501061258554,zed_base_link,1.9792526960372925,0.0,0.0
1717062501286428120,415,1717062501284008979,zed_base_link,1.9820051193237305,0.0,0.0
1717062501523019070,416,1717062501522458791,zed_base_link,1.9896043539047241,0.0,0.0
1717062501794121092,417,1717062501793454408,zed_base_link,1.9501569271087646,0.0,0.0
1717062501981027797,418,1717062501980120897,zed_base_link,1.9836074113845825,0.0,0.0
1717062502241564398,419,1717062502241037368,zed_base_link,1.9881608486175537,0.0,0.0
1717062502515869312,420,1717062502515270233,zed_base_link,1.974612832069397,0.0,0.0
1717062502752763731,421,1717062502752202749,zed_base_link,1.949778437614441,0.0,0.0
1717062503018283301,422,1717062503017760038,zed_base_link,1.996368408203125,0.0,0.0
1717062503240099271,423,1717062503239604711,zed_base_link,1.985574722290039,0.0,0.0
1717062503473566917,424,1717062503473071575,zed_base_link,2.0130529403686523,0.0,0.0
1717062503685940204,425,1717062503685400724,zed_base_link,1.9856586456298828,0.0,0.0
1717062503958794206,426,1717062503957784414,zed_base_link,2.0098657608032227,0.0,0.0
1717062504187035192,427,1717062504186542034,zed_base_link,2.0004608631134033,0.0,0.0
1717062504404562720,428,1717062504404100656,zed_base_link,1.953568935394287,0.0,0.0
1717062504642202035,429,1717062504641694545,zed_base_link,1.9768314361572266,0.0,0.0
1717062504870230180,430,1717062504869599819,zed_base_link,1.9705811738967896,0.0,0.0
1717062505132649328,431,1717062505132114648,zed_base_link,2.0177555084228516,0.0,0.0
1717062505398675256,432,1717062505396985292,zed_base_link,2.0145230293273926,0.0,0.0
1717062505630064731,433,1717062505629292249,zed_base_link,1.9624079465866089,0.0,0.0
1717062505880542239,434,1717062505879897117,zed_base_link,1.9796042442321777,0.0,0.0
1717062506124514406,435,1717062506124050140,zed_base_link,1.9822286367416382,0.0,0.0
1717062506361194384,436,1717062506360683441,zed_base_link,1.9625924825668335,0.0,0.0
1717062506584311115,437,1717062506581820964,zed_base_link,1.9922255277633667,0.0,0.0
1717062506846199679,438,1717062506845630407,zed_base_link,1.9898961782455444,0.0,0.0
1717062507101773312,439,1717062507101198673,zed_base_link,2.003171920776367,0.0,0.0
1717062507326827184,440,1717062507326267242,zed_base_link,1.986308217048645,0.0,0.0
1717062507568762814,441,1717062507568163394,zed_base_link,1.9333785772323608,0.0,0.0
1717062507791215644,442,1717062507790611267,zed_base_link,1.9448871612548828,0.0,0.0
1717062508035763389,443,1717062508035231113,zed_base_link,1.9704492092132568,0.0,0.0
1717062508285628613,444,1717062508284711599,zed_base_link,1.9608267545700073,0.0,0.0
1717062508481009064,445,1717062508480503320,zed_base_link,1.968835473060608,0.0,0.0
1717062508735900683,446,1717062508735382318,zed_base_link,1.9638828039169312,0.0,0.0
1717062509008769694,447,1717062509008111953,zed_base_link,1.978085994720459,0.0,0.0
1717062509235596762,448,1717062509235107660,zed_base_link,1.9632809162139893,0.0,0.0
1717062509464867521,449,1717062509464288711,zed_base_link,1.9529497623443604,0.0,0.0
1717062509729827420,450,1717062509729372739,zed_base_link,1.938057780265808,0.0,0.0
1717062509960702953,451,1717062509960178375,zed_base_link,1.9755990505218506,0.0,0.0
1717062510191883075,452,1717062510191009283,zed_base_link,1.9678611755371094,0.0,0.0
1717062510462201670,453,1717062510461658477,zed_base_link,1.9844722747802734,0.0,0.0
1717062510714676737,454,1717062510714208841,zed_base_link,1.986646056175232,0.0,0.0
1717062510927749926,455,1717062510927310705,zed_base_link,1.987242341041565,0.0,0.0
1717062511169685781,456,1717062511169178485,zed_base_link,1.9973140954971313,0.0,0.0
1717062511390478186,457,1717062511389890670,zed_base_link,1.9902400970458984,0.0,0.0
1717062511633982589,458,1717062511633431911,zed_base_link,2.0036253929138184,0.0,0.0
1717062511870629190,459,1717062511870010137,zed_base_link,1.9964202642440796,0.0,0.0
1717062512071041667,460,1717062512070408821,zed_base_link,1.9993709325790405,0.0,0.0
1717062512326628549,461,1717062512326057910,zed_base_link,1.9940085411071777,0.0,0.0
1717062512598062393,462,1717062512597457647,zed_base_link,1.9916356801986694,0.0,0.0
1717062512800196866,463,1717062512799752473,zed_base_link,1.9571729898452759,0.0,0.0
1717062513054304131,464,1717062513053850173,zed_base_link,1.9713542461395264,0.0,0.0
1717062513336009143,465,1717062513335552930,zed_base_link,1.9883670806884766,0.0,0.0
1717062513587121398,466,1717062513586551666,zed_base_link,1.9373362064361572,0.0,0.0
1717062513815344111,467,1717062513814855575,zed_base_link,1.9602775573730469,0.0,0.0
1717062514037571715,468,1717062514037017345,zed_base_link,1.9579756259918213,0.0,0.0
1717062514241406550,469,1717062514240780115,zed_base_link,1.9711756706237793,0.0,0.0
1717062514475648661,470,1717062514475031614,zed_base_link,1.9757821559906006,0.0,0.0
1717062514754689813,471,1717062514754009962,zed_base_link,1.975472331047058,0.0,0.0
1717062514969288285,472,1717062514968678236,zed_base_link,1.9992176294326782,0.0,0.0
1717062515215168247,473,1717062515214586019,zed_base_link,1.98350989818573,0.0,0.0
1717062515493720546,474,1717062515493204593,zed_base_link,1.9820330142974854,0.0,0.0
1717062515739365842,475,1717062515738792896,zed_base_link,1.9949034452438354,0.0,0.0
1717062515976192131,476,1717062515975587129,zed_base_link,1.982470989227295,0.0,0.0
1717062516205168925,477,1717062516204573154,zed_base_link,1.9494102001190186,0.0,0.0
1717062516420991642,478,1717062516420031785,zed_base_link,2.0039541721343994,0.0,0.0
1717062516692310089,479,1717062516691780805,zed_base_link,1.9741125106811523,0.0,0.0
1717062516923418336,480,1717062516922721385,zed_base_link,1.9728444814682007,0.0,0.0
1717062517179986957,481,1717062517179463386,zed_base_link,2.005441665649414,0.0,0.0
1717062517391708599,482,1717062517390160799,zed_base_link,1.9607905149459839,0.0,0.0
1717062517668778017,483,1717062517668267250,zed_base_link,1.9722650051116943,0.0,0.0
1717062517903780065,484,1717062517902527093,zed_base_link,1.9707691669464111,0.0,0.0
1717062518119933933,485,1717062518119352817,zed_base_link,1.9412286281585693,0.0,0.0
1717062518374536324,486,1717062518373925447,zed_base_link,1.9770631790161133,0.0,0.0
1717062518585509357,487,1717062518584757566,zed_base_link,1.9924097061157227,0.0,0.0
1717062518836348672,488,1717062518835810661,zed_base_link,1.9952654838562012,0.0,0.0
1717062519097035552,489,1717062519096358060,zed_base_link,2.0027554035186768,0.0,0.0
1717062519316829226,490,1717062519316197395,zed_base_link,1.9916681051254272,0.0,0.0
1717062519572657878,491,1717062519571995973,zed_base_link,2.006517171859741,0.0,0.0
1717062519838722945,492,1717062519838227748,zed_base_link,1.9657151699066162,0.0,0.0
1717062520084618620,493,1717062520084109067,zed_base_link,1.9550234079360962,0.0,0.0
1717062520319722273,494,1717062520319298267,zed_base_link,1.9963518381118774,0.0,0.0
1717062520582562655,495,1717062520582034826,zed_base_link,1.9933831691741943,0.0,0.0
1717062520839435673,496,1717062520838916778,zed_base_link,1.992377758026123,0.0,0.0
1717062521040574358,497,1717062521040146350,zed_base_link,1.988099455833435,0.0,0.0
1717062521308515058,498,1717062521307904958,zed_base_link,1.986124873161316,0.0,0.0
1717062521493973508,499,1717062521493358850,zed_base_link,1.992672085762024,0.0,0.0
1717062521723178600,500,1717062521721547126,zed_base_link,1.9883835315704346,0.0,0.0
1717062522005212330,501,1717062522004641771,zed_base_link,1.9419012069702148,0.0,0.0
1717062522237391056,502,1717062522236903667,zed_base_link,1.9907525777816772,0.0,0.0
1717062522476741550,503,1717062522475572586,zed_base_link,1.991371750831604,0.0,0.0
1717062522736928696,504,1717062522736521244,zed_base_link,1.9848710298538208,0.0,0.0
1717062522978779684,505,1717062522978206396,zed_base_link,1.9838284254074097,0.0,0.0
1717062523205205551,506,1717062523204688787,zed_base_link,1.9962749481201172,0.0,0.0
1717062523436190816,507,1717062523435630083,zed_base_link,1.996701717376709,0.0,0.0
1717062523668010134,508,1717062523667520999,zed_base_link,2.0093908309936523,0.0,0.0
1717062523899280533,509,1717062523898807287,zed_base_link,1.9672931432724,0.0,0.0
1717062524133733021,510,1717062524133296728,zed_base_link,1.9822781085968018,0.0,0.0
1717062524356541163,511,1717062524356076002,zed_base_link,1.9908638000488281,0.0,0.0
1717062524598897196,512,1717062524598269939,zed_base_link,2.0048272609710693,0.0,0.0
1717062524803085710,513,1717062524800878763,zed_base_link,1.9955289363861084,0.0,0.0
1717062525050006038,514,1717062525049280881,zed_base_link,1.9942573308944702,0.0,0.0
1717062525313137600,515,1717062525312693595,zed_base_link,1.9871076345443726,0.0,0.0
1717062525511329629,516,1717062525510831832,zed_base_link,2.0043556690216064,0.0,0.0
1717062525764504790,517,1717062525761880874,zed_base_link,2.0120649337768555,0.0,0.0
1717062526034035415,518,1717062526033589601,zed_base_link,2.013049840927124,0.0,0.0
1717062526297836031,519,1717062526297306060,zed_base_link,2.009161949157715,0.0,0.0
1717062526494025220,520,1717062526493543148,zed_base_link,1.9999502897262573,0.0,0.0
1717062526762283086,521,1717062526761503696,zed_base_link,1.9971081018447876,0.0,0.0
1717062527047850058,522,1717062527047242164,zed_base_link,2.0047173500061035,0.0,0.0
1717062527305879863,523,1717062527305320978,zed_base_link,1.985370397567749,0.0,0.0
1717062527551565225,524,1717062527550983190,zed_base_link,2.01350736618042,0.0,0.0
1717062527792795161,525,1717062527792231082,zed_base_link,1.9710330963134766,0.0,0.0
1717062528032349600,526,1717062528031909227,zed_base_link,2.002251386642456,0.0,0.0
1717062528292135417,527,1717062528291569709,zed_base_link,1.994858980178833,0.0,0.0
1717062528536251943,528,1717062528535698413,zed_base_link,1.9673691987991333,0.0,0.0
